"기준년","대업종","중업종","규모","지방관서","공사금액","사업장수","근로자수"
2019,9,909,43,2020,J,5,823
2019,9,909,43,2030,J,8,1294
2019,9,909,43,2040,J,5,941
2019,9,909,43,2050,J,8,1219
2019,9,909,43,2060,J,6,870
2019,9,909,43,2070,J,4,860
2019,9,909,43,2110,J,2,466
2019,9,909,43,2130,J,2,378
2019,9,909,43,2140,J,3,548
2019,9,909,43,3000,J,7,1558
2019,9,909,43,3010,J,4,695
2019,9,909,43,3020,J,2,348
2019,9,909,43,3110,J,2,262
2019,9,909,43,3120,J,2,370
2019,9,909,43,3130,J,4,641
2019,9,909,43,4000,J,7,1614
2019,9,909,43,4010,J,6,849
2019,9,909,43,4110,J,5,682
2019,9,909,43,4120,J,3,566
2019,9,909,43,4130,J,2,267
2019,9,909,43,4140,J,2,375
2019,9,909,43,5000,J,7,1207
2019,9,909,43,5010,J,5,775
2019,9,909,43,5110,J,5,932
2019,9,909,43,5120,J,4,699
2019,9,909,43,5130,J,7,1560
2019,9,909,43,5140,J,5,1057
2019,9,909,43,5160,J,12,2413
2019,9,909,43,5170,J,5,1010
2019,9,909,43,5180,J,2,314
2019,9,909,43,6000,J,14,2591
2019,9,909,43,6110,J,5,903
2019,9,909,43,6120,J,2,315
2019,9,909,43,6130,J,3,531
2019,9,909,43,6210,J,2,276
2019,9,909,43,6220,J,2,299
2019,9,909,43,6310,J,6,1222
2019,9,909,43,7000,J,7,1556
2019,9,909,43,7110,J,6,1077
2019,9,909,43,7120,J,4,772
2019,9,909,43,7210,J,2,495
2019,9,909,43,7220,J,2,360
2019,9,909,51,2000,J,8,2960
2019,9,909,51,2020,J,2,699
2019,9,909,51,2030,J,2,769
2019,9,909,51,2050,J,4,1439
2019,9,909,51,2060,J,1,300
2019,9,909,51,2070,J,2,721
2019,9,909,51,2110,J,1,323
2019,9,909,51,2130,J,1,300
2019,9,909,51,2140,J,1,350
2019,9,909,51,3000,J,1,375
2019,9,909,51,3010,J,2,818
2019,9,909,51,3020,J,1,497
2019,9,909,51,3110,J,2,812
2019,9,909,51,3120,J,1,352
2019,9,909,51,4000,J,1,431
2019,9,909,51,4010,J,2,771
2019,9,909,51,4110,J,2,755
2019,9,909,51,5000,J,1,492
2019,9,909,51,5110,J,5,1645
2019,9,909,51,5120,J,2,714
2019,9,909,51,6110,J,1,334
2019,9,909,51,7000,J,6,2403
2019,9,909,51,7110,J,4,1600
2019,9,909,51,7120,J,1,348
2019,9,909,51,7210,J,5,2058
2019,9,909,51,7230,J,1,349
2019,9,909,61,2000,J,4,2510
2019,9,909,61,2010,J,1,651
2019,9,909,61,2020,J,3,2201
2019,9,909,61,2030,J,4,3270
2019,9,909,61,2050,J,6,3895
2019,9,909,61,2060,J,2,1855
2019,9,909,61,3000,J,2,1303
2019,9,909,61,3020,J,1,591
2019,9,909,61,3120,J,2,1292
2019,9,909,61,3130,J,1,687
2019,9,909,61,4000,J,2,1338
2019,9,909,61,4010,J,1,750
2019,9,909,61,4110,J,1,840
2019,9,909,61,5000,J,1,787
2019,9,909,61,5110,J,4,2564
2019,9,909,61,5140,J,1,539
2019,9,909,61,5160,J,1,797
2019,9,909,61,6000,J,1,572
2019,9,909,61,6110,J,1,830
2019,9,909,61,6120,J,1,964
2019,9,909,61,7000,J,2,1234
2019,9,909,61,7210,J,2,1136
2019,9,909,73,2000,J,2,2074
2019,9,909,73,2020,J,1,1115
2019,9,909,73,2030,J,2,3275
2019,9,909,73,2050,J,2,2306
2019,9,909,73,2060,J,1,1325
2019,9,909,73,3000,J,1,1199
2019,9,909,73,4000,J,1,1240
2019,9,909,73,5110,J,2,3400
2019,9,909,73,6000,J,1,1136
2019,9,909,73,7000,J,1,1620
2019,9,909,73,7210,J,1,1000
2019,9,910,11,2000,J,28781,41464
2019,9,910,11,2010,J,13195,19875
2019,9,910,11,2020,J,21164,30324
2019,9,910,11,2030,J,12619,18236
2019,9,910,11,2040,J,13992,21071
2019,9,910,11,2050,J,10654,14691
2019,9,910,11,2060,J,15074,22339
2019,9,910,11,2070,J,15325,22503
2019,9,910,11,2110,J,3065,4472
2019,9,910,11,2120,J,691,922
2019,9,910,11,2130,J,3568,4890
2019,9,910,11,2140,J,3008,4497
2019,9,910,11,2150,J,707,992
2019,9,910,11,3000,J,12415,18847
2019,9,910,11,3010,J,9454,14526
2019,9,910,11,3020,J,7212,11429
2019,9,910,11,3110,J,7770,11224
2019,9,910,11,3120,J,6987,10750
2019,9,910,11,3130,J,7493,11364
2019,9,910,11,3140,J,4294,6105
2019,9,910,11,3150,J,2144,3263
2019,9,910,11,4000,J,15209,21831
2019,9,910,11,4010,J,9769,14225
2019,9,910,11,4110,J,5561,8740
2019,9,910,11,4120,J,3256,5116
2019,9,910,11,4130,J,1641,2307
2019,9,910,11,4140,J,1701,2375
2019,9,910,11,5000,J,11717,16517
2019,9,910,11,5010,J,9663,13759
2019,9,910,11,5110,J,21377,32723
2019,9,910,11,5120,J,10826,15681
2019,9,910,11,5130,J,11272,16392
2019,9,910,11,5140,J,11243,15359
2019,9,910,11,5160,J,19838,29052
2019,9,910,11,5170,J,6318,9293
2019,9,910,11,5180,J,14778,20603
2019,9,910,11,6000,J,13972,20493
2019,9,910,11,6110,J,7698,10915
2019,9,910,11,6120,J,2463,3495
2019,9,910,11,6130,J,2345,3411
2019,9,910,11,6210,J,3547,4932
2019,9,910,11,6220,J,5047,7417
2019,9,910,11,6310,J,6036,9317
2019,9,910,11,7000,J,16218,23150
2019,9,910,11,7110,J,7628,11501
2019,9,910,11,7120,J,3458,5000
2019,9,910,11,7210,J,8845,12328
2019,9,910,11,7220,J,2026,2978
2019,9,910,11,7230,J,1493,2154
2019,9,910,12,2000,J,3659,23553
2019,9,910,12,2010,J,2207,14358
2019,9,910,12,2020,J,2920,18791
2019,9,910,12,2030,J,1938,12383
2019,9,910,12,2040,J,2179,14045
2019,9,910,12,2050,J,1361,8537
2019,9,910,12,2060,J,2218,14301
2019,9,910,12,2070,J,2083,13273
2019,9,910,12,2110,J,385,2481
2019,9,910,12,2120,J,64,421
2019,9,910,12,2130,J,351,2211
2019,9,910,12,2140,J,325,2081
2019,9,910,12,2150,J,64,411
2019,9,910,12,3000,J,1603,10172
2019,9,910,12,3010,J,1259,7889
2019,9,910,12,3020,J,1083,6878
2019,9,910,12,3110,J,978,6196
2019,9,910,12,3120,J,899,5696
2019,9,910,12,3130,J,940,6119
2019,9,910,12,3140,J,489,3106
2019,9,910,12,3150,J,245,1577
2019,9,910,12,4000,J,1824,11638
2019,9,910,12,4010,J,1216,7843
2019,9,910,12,4110,J,655,4114
2019,9,910,12,4120,J,427,2791
2019,9,910,12,4130,J,164,1006
2019,9,910,12,4140,J,195,1226
2019,9,910,12,5000,J,1432,9150
2019,9,910,12,5010,J,1290,8375
2019,9,910,12,5110,J,3020,19434
2019,9,910,12,5120,J,1412,9007
2019,9,910,12,5130,J,1645,10663
2019,9,910,12,5140,J,1358,8563
2019,9,910,12,5160,J,2955,19022
2019,9,910,12,5170,J,858,5490
2019,9,910,12,5180,J,1900,12209
2019,9,910,12,6000,J,2038,13126
2019,9,910,12,6110,J,943,5956
2019,9,910,12,6120,J,262,1659
2019,9,910,12,6130,J,292,1755
2019,9,910,12,6210,J,420,2696
2019,9,910,12,6220,J,686,4343
2019,9,910,12,6310,J,842,5330
2019,9,910,12,7000,J,2128,13428
2019,9,910,12,7110,J,843,5344
2019,9,910,12,7120,J,445,2831
2019,9,910,12,7210,J,1105,6969
2019,9,910,12,7220,J,243,1594
2019,9,910,12,7230,J,164,1024
2019,9,910,13,2000,J,1612,21139
2019,9,910,13,2010,J,1205,15992
2019,9,910,13,2020,J,1227,16034
2019,9,910,13,2030,J,873,11502
2019,9,910,13,2040,J,959,12520
2019,9,910,13,2050,J,535,7038
2019,9,910,13,2060,J,969,12767
2019,9,910,13,2070,J,726,9541
2019,9,910,13,2110,J,126,1668
2019,9,910,13,2120,J,24,305
2019,9,910,13,2130,J,119,1599
2019,9,910,13,2140,J,124,1608
2019,9,910,13,2150,J,23,297
2019,9,910,13,3000,J,530,6882
2019,9,910,13,3010,J,505,6558
2019,9,910,13,3020,J,376,5013
2019,9,910,13,3110,J,348,4522
2019,9,910,13,3120,J,293,3825
2019,9,910,13,3130,J,277,3535
2019,9,910,13,3140,J,131,1685
2019,9,910,13,3150,J,71,956
2019,9,910,13,4000,J,634,8162
2019,9,910,13,4010,J,370,4824
2019,9,910,13,4110,J,175,2264
2019,9,910,13,4120,J,120,1555
2019,9,910,13,4130,J,61,789
2019,9,910,13,4140,J,61,795
2019,9,910,13,5000,J,549,7080
2019,9,910,13,5010,J,503,6405
2019,9,910,13,5110,J,1118,14468
2019,9,910,13,5120,J,500,6486
2019,9,910,13,5130,J,657,8491
2019,9,910,13,5140,J,422,5437
2019,9,910,13,5160,J,1285,16962
2019,9,910,13,5170,J,314,4019
2019,9,910,13,5180,J,723,9524
2019,9,910,13,6000,J,652,8611
2019,9,910,13,6110,J,253,3342
2019,9,910,13,6120,J,90,1180
2019,9,910,13,6130,J,68,893
2019,9,910,13,6210,J,118,1490
2019,9,910,13,6220,J,204,2668
2019,9,910,13,6310,J,272,3607
2019,9,910,13,7000,J,727,9387
2019,9,910,13,7110,J,322,4224
2019,9,910,13,7120,J,104,1398
2019,9,910,13,7210,J,336,4363
2019,9,910,13,7220,J,87,1172
2019,9,910,13,7230,J,52,656
2019,9,910,21,2000,J,426,10109
2019,9,910,21,2010,J,422,10063
2019,9,910,21,2020,J,332,7832
2019,9,910,21,2030,J,234,5603
2019,9,910,21,2040,J,251,5897
2019,9,910,21,2050,J,133,3143
2019,9,910,21,2060,J,256,6021
2019,9,910,21,2070,J,223,5200
2019,9,910,21,2110,J,38,911
2019,9,910,21,2120,J,5,114
2019,9,910,21,2130,J,32,743
2019,9,910,21,2140,J,38,915
2019,9,910,21,2150,J,10,245
2019,9,910,21,3000,J,138,3298
2019,9,910,21,3010,J,126,2993
2019,9,910,21,3020,J,94,2235
2019,9,910,21,3110,J,88,2100
2019,9,910,21,3120,J,82,1909
2019,9,910,21,3130,J,95,2247
2019,9,910,21,3140,J,40,949
2019,9,910,21,3150,J,30,726
2019,9,910,21,4000,J,188,4414
2019,9,910,21,4010,J,124,2930
2019,9,910,21,4110,J,38,888
2019,9,910,21,4120,J,31,726
2019,9,910,21,4130,J,21,493
2019,9,910,21,4140,J,29,667
2019,9,910,21,5000,J,141,3293
2019,9,910,21,5010,J,125,2879
2019,9,910,21,5110,J,293,6975
2019,9,910,21,5120,J,129,3023
2019,9,910,21,5130,J,152,3655
2019,9,910,21,5140,J,92,2166
2019,9,910,21,5160,J,376,8947
2019,9,910,21,5170,J,88,2113
2019,9,910,21,5180,J,191,4514
2019,9,910,21,6000,J,171,4042
2019,9,910,21,6110,J,81,1940
2019,9,910,21,6120,J,23,555
2019,9,910,21,6130,J,23,567
2019,9,910,21,6210,J,32,757
2019,9,910,21,6220,J,43,1032
2019,9,910,21,6310,J,90,2108
2019,9,910,21,7000,J,180,4259
2019,9,910,21,7110,J,97,2330
2019,9,910,21,7120,J,36,847
2019,9,910,21,7210,J,103,2391
2019,9,910,21,7220,J,16,384
2019,9,910,21,7230,J,13,320
2019,9,910,22,2000,J,330,12395
2019,9,910,22,2010,J,380,14511
2019,9,910,22,2020,J,283,10579
2019,9,910,22,2030,J,162,6009
2019,9,910,22,2040,J,156,5814
2019,9,910,22,2050,J,109,4116
2019,9,910,22,2060,J,171,6347
2019,9,910,22,2070,J,139,5065
2019,9,910,22,2110,J,18,626
2019,9,910,22,2120,J,1,32
2019,9,910,22,2130,J,24,909
2019,9,910,22,2140,J,27,985
2019,9,910,22,2150,J,2,70
2019,9,910,22,3000,J,89,3255
2019,9,910,22,3010,J,86,3181
2019,9,910,22,3020,J,49,1839
2019,9,910,22,3110,J,66,2458
2019,9,910,22,3120,J,43,1590
2019,9,910,22,3130,J,68,2498
2019,9,910,22,3140,J,25,992
2019,9,910,22,3150,J,20,703
2019,9,910,22,4000,J,116,4212
2019,9,910,22,4010,J,57,2086
2019,9,910,22,4110,J,35,1332
2019,9,910,22,4120,J,30,1126
2019,9,910,22,4130,J,5,188
2019,9,910,22,4140,J,11,385
2019,9,910,22,5000,J,79,3037
2019,9,910,22,5010,J,89,3341
2019,9,910,22,5110,J,212,8064
2019,9,910,22,5120,J,80,2956
2019,9,910,22,5130,J,134,4975
2019,9,910,22,5140,J,87,3339
2019,9,910,22,5160,J,270,10184
2019,9,910,22,5170,J,64,2385
2019,9,910,22,5180,J,131,4792
2019,9,910,22,6000,J,123,4474
2019,9,910,22,6110,J,36,1279
2019,9,910,22,6120,J,10,352
2019,9,910,22,6130,J,11,407
2019,9,910,22,6210,J,24,848
2019,9,910,22,6220,J,35,1224
2019,9,910,22,6310,J,42,1556
2019,9,910,22,7000,J,123,4659
2019,9,910,22,7110,J,57,2111
2019,9,910,22,7120,J,16,624
2019,9,910,22,7210,J,63,2319
2019,9,910,22,7220,J,13,461
2019,9,910,22,7230,J,7,232
2019,9,910,31,2000,J,198,13508
2019,9,910,31,2010,J,271,18918
2019,9,910,31,2020,J,129,8599
2019,9,910,31,2030,J,107,7410
2019,9,910,31,2040,J,91,6304
2019,9,910,31,2050,J,35,2196
2019,9,910,31,2060,J,74,5125
2019,9,910,31,2070,J,50,3314
2019,9,910,31,2110,J,14,857
2019,9,910,31,2120,J,2,166
2019,9,910,31,2130,J,7,495
2019,9,910,31,2140,J,16,1039
2019,9,910,31,3000,J,61,4214
2019,9,910,31,3010,J,43,2886
2019,9,910,31,3020,J,17,1210
2019,9,910,31,3110,J,22,1468
2019,9,910,31,3120,J,15,950
2019,9,910,31,3130,J,20,1350
2019,9,910,31,3140,J,9,576
2019,9,910,31,3150,J,2,138
2019,9,910,31,4000,J,52,3493
2019,9,910,31,4010,J,21,1455
2019,9,910,31,4110,J,10,661
2019,9,910,31,4120,J,11,699
2019,9,910,31,4130,J,8,554
2019,9,910,31,4140,J,3,171
2019,9,910,31,5000,J,41,2664
2019,9,910,31,5010,J,22,1486
2019,9,910,31,5110,J,93,6178
2019,9,910,31,5120,J,32,1955
2019,9,910,31,5130,J,50,3278
2019,9,910,31,5140,J,30,1961
2019,9,910,31,5160,J,120,7771
2019,9,910,31,5170,J,28,2053
2019,9,910,31,5180,J,54,3559
2019,9,910,31,6000,J,38,2406
2019,9,910,31,6110,J,18,1214
2019,9,910,31,6120,J,7,452
2019,9,910,31,6130,J,2,128
2019,9,910,31,6210,J,4,235
2019,9,910,31,6220,J,9,562
2019,9,910,31,6310,J,16,1053
2019,9,910,31,7000,J,51,3489
2019,9,910,31,7110,J,17,1082
2019,9,910,31,7120,J,6,411
2019,9,910,31,7210,J,23,1521
2019,9,910,31,7220,J,4,286
2019,9,910,31,7230,J,4,245
2019,9,910,43,2000,J,138,23542
2019,9,910,43,2010,J,160,25708
2019,9,910,43,2020,J,93,14388
2019,9,910,43,2030,J,47,7967
2019,9,910,43,2040,J,52,8123
2019,9,910,43,2050,J,24,3940
2019,9,910,43,2060,J,72,11346
2019,9,910,43,2070,J,27,4184
2019,9,910,43,2110,J,5,722
2019,9,910,43,2130,J,4,563
2019,9,910,43,2140,J,5,697
2019,9,910,43,3000,J,29,4754
2019,9,910,43,3010,J,22,3886
2019,9,910,43,3020,J,12,1590
2019,9,910,43,3110,J,17,2742
2019,9,910,43,3120,J,14,2457
2019,9,910,43,3130,J,10,1476
2019,9,910,43,3140,J,6,766
2019,9,910,43,3150,J,4,621
2019,9,910,43,4000,J,24,3880
2019,9,910,43,4010,J,17,2710
2019,9,910,43,4110,J,7,1039
2019,9,910,43,4120,J,7,949
2019,9,910,43,4130,J,1,100
2019,9,910,43,4140,J,3,397
2019,9,910,43,5000,J,23,3478
2019,9,910,43,5010,J,19,3177
2019,9,910,43,5110,J,51,8271
2019,9,910,43,5120,J,19,2863
2019,9,910,43,5130,J,22,3549
2019,9,910,43,5140,J,14,2195
2019,9,910,43,5160,J,60,9343
2019,9,910,43,5170,J,15,2269
2019,9,910,43,5180,J,35,5291
2019,9,910,43,6000,J,19,2710
2019,9,910,43,6110,J,16,2489
2019,9,910,43,6120,J,3,377
2019,9,910,43,6130,J,2,357
2019,9,910,43,6210,J,6,914
2019,9,910,43,6220,J,9,1276
2019,9,910,43,6310,J,12,1634
2019,9,910,43,7000,J,32,4818
2019,9,910,43,7110,J,13,1839
2019,9,910,43,7120,J,3,444
2019,9,910,43,7210,J,17,2680
2019,9,910,43,7220,J,1,122
2019,9,910,43,7230,J,3,393
2019,9,910,51,2000,J,27,9729
2019,9,910,51,2010,J,16,6044
2019,9,910,51,2020,J,10,3719
2019,9,910,51,2030,J,6,2208
2019,9,910,51,2040,J,10,3758
2019,9,910,51,2050,J,7,2576
2019,9,910,51,2060,J,7,2952
2019,9,910,51,2070,J,3,962
2019,9,910,51,3010,J,3,1226
2019,9,910,51,3120,J,1,346
2019,9,910,51,4000,J,3,1019
2019,9,910,51,4110,J,1,415
2019,9,910,51,4120,J,1,350
2019,9,910,51,5000,J,4,1374
2019,9,910,51,5010,J,1,350
2019,9,910,51,5110,J,8,2904
2019,9,910,51,5120,J,1,348
2019,9,910,51,5130,J,5,1786
2019,9,910,51,5140,J,1,330
2019,9,910,51,5160,J,5,1886
2019,9,910,51,5180,J,2,711
2019,9,910,51,6000,J,2,642
2019,9,910,51,7000,J,3,1086
2019,9,910,61,2000,J,19,12183
2019,9,910,61,2010,J,14,10265
2019,9,910,61,2020,J,9,6841
2019,9,910,61,2030,J,7,5234
2019,9,910,61,2040,J,4,3157
2019,9,910,61,2060,J,2,1154
2019,9,910,61,3000,J,2,1244
2019,9,910,61,3010,J,1,800
2019,9,910,61,3020,J,1,500
2019,9,910,61,5110,J,2,1256
2019,9,910,61,5130,J,2,1239
2019,9,910,61,5180,J,3,1770
2019,9,910,73,2000,J,8,13368
2019,9,910,73,2010,J,6,7620
2019,9,910,73,2020,J,2,4286
2019,9,910,73,2030,J,3,6052
2019,9,910,73,2040,J,1,1584
2019,9,910,73,2060,J,3,5314
2019,9,910,73,3000,J,1,1202
2019,9,910,73,5000,J,1,1127
2019,9,910,73,5110,J,1,2649
2019,9,910,73,5130,J,1,1072
2019,9,910,73,5160,J,1,1470
2019,9,911,11,2000,J,4009,5340
2019,9,911,11,2010,J,3835,5285
2019,9,911,11,2020,J,2686,3305
2019,9,911,11,2030,J,1723,2080
2019,9,911,11,2040,J,1657,2141
2019,9,911,11,2050,J,1048,1189
2019,9,911,11,2060,J,1362,1757
2019,9,911,11,2070,J,1340,1623
2019,9,911,11,2110,J,271,351
2019,9,911,11,2120,J,29,31
2019,9,911,11,2130,J,308,322
2019,9,911,11,2140,J,273,367
2019,9,911,11,2150,J,38,42
2019,9,911,11,3000,J,1564,2012
2019,9,911,11,3010,J,1375,1802
2019,9,911,11,3020,J,452,544
2019,9,911,11,3110,J,654,808
2019,9,911,11,3120,J,808,1044
2019,9,911,11,3130,J,679,857
2019,9,911,11,3140,J,310,367
2019,9,911,11,3150,J,227,248
2019,9,911,11,4000,J,1669,2075
2019,9,911,11,4010,J,842,996
2019,9,911,11,4110,J,419,573
2019,9,911,11,4120,J,246,296
2019,9,911,11,4130,J,80,95
2019,9,911,11,4140,J,117,143
2019,9,911,11,5000,J,1351,1670
2019,9,911,11,5010,J,1012,1233
2019,9,911,11,5110,J,3264,4426
2019,9,911,11,5120,J,1342,1591
2019,9,911,11,5130,J,1104,1338
2019,9,911,11,5140,J,1022,1137
2019,9,911,11,5160,J,2316,2779
2019,9,911,11,5170,J,954,1163
2019,9,911,11,5180,J,1634,1944
2019,9,911,11,6000,J,1758,2314
2019,9,911,11,6110,J,591,745
2019,9,911,11,6120,J,134,166
2019,9,911,11,6130,J,166,196
2019,9,911,11,6210,J,189,234
2019,9,911,11,6220,J,354,496
2019,9,911,11,6310,J,1163,1390
2019,9,911,11,7000,J,1594,1900
2019,9,911,11,7110,J,655,882
2019,9,911,11,7120,J,205,257
2019,9,911,11,7210,J,948,1163
2019,9,911,11,7220,J,102,118
2019,9,911,11,7230,J,121,134
2019,9,911,12,2000,J,249,1540
2019,9,911,12,2010,J,331,2089
2019,9,911,12,2020,J,174,1080
2019,9,911,12,2030,J,104,659
2019,9,911,12,2040,J,95,638
2019,9,911,12,2050,J,47,288
2019,9,911,12,2060,J,74,458
2019,9,911,12,2070,J,68,408
2019,9,911,12,2110,J,20,123
2019,9,911,12,2120,J,2,10
2019,9,911,12,2130,J,10,69
2019,9,911,12,2140,J,29,182
2019,9,911,12,2150,J,3,18
2019,9,911,12,3000,J,110,683
2019,9,911,12,3010,J,90,554
2019,9,911,12,3020,J,30,185
2019,9,911,12,3110,J,42,268
2019,9,911,12,3120,J,46,292
2019,9,911,12,3130,J,38,242
2019,9,911,12,3140,J,27,159
2019,9,911,12,3150,J,11,72
2019,9,911,12,4000,J,121,788
2019,9,911,12,4010,J,44,269
2019,9,911,12,4110,J,22,151
2019,9,911,12,4120,J,12,80
2019,9,911,12,4130,J,1,5
2019,9,911,12,4140,J,4,24
2019,9,911,12,5000,J,71,436
2019,9,911,12,5010,J,53,340
2019,9,911,12,5110,J,210,1325
2019,9,911,12,5120,J,74,462
2019,9,911,12,5130,J,59,379
2019,9,911,12,5140,J,52,322
2019,9,911,12,5160,J,134,867
2019,9,911,12,5170,J,56,351
2019,9,911,12,5180,J,79,491
2019,9,911,12,6000,J,108,699
2019,9,911,12,6110,J,33,214
2019,9,911,12,6120,J,8,50
2019,9,911,12,6130,J,8,55
2019,9,911,12,6210,J,12,82
2019,9,911,12,6220,J,22,140
2019,9,911,12,6310,J,107,695
2019,9,911,12,7000,J,109,705
2019,9,911,12,7110,J,43,280
2019,9,911,12,7120,J,19,114
2019,9,911,12,7210,J,68,411
2019,9,911,12,7220,J,10,79
2019,9,911,12,7230,J,10,58
2019,9,911,13,2000,J,73,934
2019,9,911,13,2010,J,112,1424
2019,9,911,13,2020,J,63,771
2019,9,911,13,2030,J,31,387
2019,9,911,13,2040,J,38,496
2019,9,911,13,2050,J,9,113
2019,9,911,13,2060,J,23,304
2019,9,911,13,2070,J,28,373
2019,9,911,13,2110,J,4,47
2019,9,911,13,2130,J,4,54
2019,9,911,13,2140,J,5,51
2019,9,911,13,2150,J,1,12
2019,9,911,13,3000,J,28,387
2019,9,911,13,3010,J,30,388
2019,9,911,13,3020,J,9,112
2019,9,911,13,3110,J,22,335
2019,9,911,13,3120,J,12,154
2019,9,911,13,3130,J,8,91
2019,9,911,13,3140,J,6,91
2019,9,911,13,3150,J,4,50
2019,9,911,13,4000,J,33,441
2019,9,911,13,4010,J,14,187
2019,9,911,13,4110,J,9,123
2019,9,911,13,4120,J,3,48
2019,9,911,13,4140,J,3,40
2019,9,911,13,5000,J,28,364
2019,9,911,13,5010,J,21,279
2019,9,911,13,5110,J,51,656
2019,9,911,13,5120,J,22,277
2019,9,911,13,5130,J,15,191
2019,9,911,13,5140,J,12,154
2019,9,911,13,5160,J,57,762
2019,9,911,13,5170,J,17,219
2019,9,911,13,5180,J,42,548
2019,9,911,13,6000,J,41,546
2019,9,911,13,6110,J,11,139
2019,9,911,13,6130,J,4,52
2019,9,911,13,6210,J,1,12
2019,9,911,13,6220,J,7,105
2019,9,911,13,6310,J,47,599
2019,9,911,13,7000,J,27,340
2019,9,911,13,7110,J,19,238
2019,9,911,13,7210,J,21,281
2019,9,911,13,7220,J,2,26
2019,9,911,13,7230,J,1,16
2019,9,911,21,2000,J,20,480
2019,9,911,21,2010,J,26,613
2019,9,911,21,2020,J,15,354
2019,9,911,21,2030,J,8,181
2019,9,911,21,2040,J,5,119
2019,9,911,21,2050,J,1,28
2019,9,911,21,2060,J,5,130
2019,9,911,21,2070,J,7,162
2019,9,911,21,2110,J,1,23
2019,9,911,21,2130,J,1,21
2019,9,911,21,3000,J,14,316
2019,9,911,21,3010,J,3,66
2019,9,911,21,3020,J,2,44
2019,9,911,21,3110,J,4,102
2019,9,911,21,3120,J,8,189
2019,9,911,21,3130,J,1,24
2019,9,911,21,3150,J,2,47
2019,9,911,21,4000,J,7,160
2019,9,911,21,4010,J,6,145
2019,9,911,21,5000,J,9,211
2019,9,911,21,5010,J,5,120
2019,9,911,21,5110,J,17,420
2019,9,911,21,5120,J,3,79
2019,9,911,21,5130,J,3,74
2019,9,911,21,5140,J,2,44
2019,9,911,21,5160,J,10,230
2019,9,911,21,5170,J,6,140
2019,9,911,21,5180,J,15,348
2019,9,911,21,6000,J,7,163
2019,9,911,21,6310,J,10,234
2019,9,911,21,7000,J,4,89
2019,9,911,21,7110,J,2,45
2019,9,911,21,7210,J,6,135
2019,9,911,22,2000,J,17,606
2019,9,911,22,2010,J,17,644
2019,9,911,22,2020,J,6,238
2019,9,911,22,2030,J,4,154
2019,9,911,22,2040,J,9,342
2019,9,911,22,2050,J,1,37
2019,9,911,22,2060,J,6,222
2019,9,911,22,2070,J,3,140
2019,9,911,22,3000,J,3,105
2019,9,911,22,3010,J,1,48
2019,9,911,22,3020,J,1,37
2019,9,911,22,3110,J,1,34
2019,9,911,22,3150,J,1,35
2019,9,911,22,4000,J,3,94
2019,9,911,22,4010,J,1,35
2019,9,911,22,5000,J,3,101
2019,9,911,22,5010,J,1,30
2019,9,911,22,5110,J,12,407
2019,9,911,22,5120,J,5,198
2019,9,911,22,5160,J,5,187
2019,9,911,22,5170,J,5,178
2019,9,911,22,5180,J,2,88
2019,9,911,22,6000,J,3,116
2019,9,911,22,6130,J,3,115
2019,9,911,22,6210,J,1,32
2019,9,911,22,6310,J,4,162
2019,9,911,22,7000,J,2,80
2019,9,911,22,7110,J,1,41
2019,9,911,22,7210,J,1,47
2019,9,911,31,2000,J,18,1249
2019,9,911,31,2010,J,5,361
2019,9,911,31,2020,J,6,445
2019,9,911,31,2030,J,5,347
2019,9,911,31,2040,J,1,52
2019,9,911,31,2060,J,4,258
2019,9,911,31,2070,J,1,60
2019,9,911,31,2110,J,1,86
2019,9,911,31,3010,J,2,119
2019,9,911,31,3020,J,2,110
2019,9,911,31,3120,J,1,59
2019,9,911,31,3150,J,1,92
2019,9,911,31,4010,J,1,51
2019,9,911,31,4140,J,1,95
2019,9,911,31,5000,J,1,50
2019,9,911,31,5110,J,2,153
2019,9,911,31,5160,J,1,72
2019,9,911,31,5180,J,3,216
2019,9,911,31,6000,J,1,71
2019,9,911,31,6110,J,1,97
2019,9,911,31,6220,J,2,102
2019,9,911,31,6310,J,2,148
2019,9,911,31,7000,J,1,54
2019,9,911,31,7110,J,2,143
2019,9,911,31,7210,J,1,60
2019,9,911,43,2000,J,5,836
2019,9,911,43,2010,J,11,1825
2019,9,911,43,2020,J,3,532
2019,9,911,43,2030,J,2,240
2019,9,911,43,2060,J,1,251
2019,9,911,43,2110,J,1,244
2019,9,911,43,3000,J,2,386
2019,9,911,43,3010,J,1,120
2019,9,911,43,3110,J,1,109
2019,9,911,43,4000,J,1,181
2019,9,911,43,5110,J,1,177
2019,9,911,43,5130,J,2,256
2019,9,911,43,5160,J,1,102
2019,9,911,43,5180,J,1,145
2019,9,911,43,6110,J,1,282
2019,9,911,43,6220,J,1,176
2019,9,911,43,7000,J,2,392
2019,9,911,43,7110,J,1,238
2019,9,911,43,7210,J,1,126
2019,9,911,51,2010,J,2,721
2019,9,911,51,2020,J,1,442
2019,9,911,51,3000,J,1,465
2019,9,911,51,3110,J,1,400
2019,9,911,51,4000,J,1,417
2019,9,911,51,5000,J,1,357
2019,9,911,51,5160,J,1,300
2019,9,911,51,6000,J,1,441
2019,9,911,51,6130,J,1,301
2019,9,911,51,7000,J,1,354
2019,9,911,61,4010,J,1,564
2019,9,911,61,5000,J,1,988
2019,9,911,61,5110,J,1,526
